GEO_ID,STATE,COUNTY,TRACT,NAME,WATER_TRACT,POPUNI,PRED0_E,PRED0_M,PRED0_PE,PRED0_PM,PRED12_E,PRED12_M,PRED12_PE,PRED12_PM,PRED3_E,PRED3_M,PRED3_PE,PRED3_PM
1400000US12086013302,12,86,13302,"Census Tract 133.02, Miami-Dade County, Florida",,3140,641,386,20.41,12.29,1727,448,55,14.27,772,391,24.59,12.45
1400000US12086013400,12,86,13400,"Census Tract 134, Miami-Dade County, Florida",,4970,598,564,12.03,11.35,2893,667,58.21,13.42,1479,598,29.76,12.03
1400000US12086013500,12,86,13500,"Census Tract 135, Miami-Dade County, Florida",,5000,477,542,9.54,10.84,3004,644,60.08,12.88,1519,583,30.38,11.66
1400000US12086013600,12,86,13600,"Census Tract 136, Miami-Dade County, Florida",,5630,560,666,9.95,11.83,3368,794,59.82,14.1,1702,721,30.23,12.81
1400000US12086013700,12,86,13700,"Census Tract 137, Miami-Dade County, Florida",,6685,1073,738,16.05,11.04,2707,881,40.49,13.18,2905,806,43.46,12.06
1400000US12086013801,12,86,13801,"Census Tract 138.01, Miami-Dade County, Florida",,2380,475,277,19.96,11.64,1230,328,51.68,13.78,675,296,28.36,12.44
1400000US12086013802,12,86,13802,"Census Tract 138.02, Miami-Dade County, Florida",,3896,603,472,15.48,12.11,1678,556,43.07,14.27,1615,492,41.45,12.63
1400000US12086013900,12,86,13900,"Census Tract 139, Miami-Dade County, Florida",,4409,1144,496,25.95,11.25,2358,589,53.48,13.36,907,533,20.57,12.09
1400000US12086014100,12,86,14100,"Census Tract 141, Miami-Dade County, Florida",,67,25,11,37.31,16.42,33,12,49.25,17.91,9,8,13.43,11.94
1400000US12086014200,12,86,14200,"Census Tract 142, Miami-Dade County, Florida",,4650,1556,524,33.46,11.27,1823,621,39.2,13.35,1271,562,27.33,12.09
1400000US12086014300,12,86,14300,"Census Tract 143, Miami-Dade County, Florida",,3510,1543,442,43.96,12.59,1267,517,36.1,14.73,700,465,19.94,13.25
1400000US12086014400,12,86,14400,"Census Tract 144, Miami-Dade County, Florida",,4594,1664,542,36.22,11.8,2034,633,44.28,13.78,896,562,19.5,12.23
1400000US12086014500,12,86,14500,"Census Tract 145, Miami-Dade County, Florida",,4511,1423,501,31.55,11.11,2175,599,48.22,13.28,913,553,20.24,12.26
1400000US12086014601,12,86,14601,"Census Tract 146.01, Miami-Dade County, Florida",,3096,737,384,23.8,12.4,1221,459,39.44,14.83,1138,417,36.76,13.47
1400000US12086014602,12,86,14602,"Census Tract 146.02, Miami-Dade County, Florida",,3694,983,421,26.61,11.4,1888,504,51.11,13.64,823,461,22.28,12.48
1400000US12086014701,12,86,14701,"Census Tract 147.01, Miami-Dade County, Florida",,2327,695,285,29.87,12.25,702,341,30.17,14.65,930,311,39.97,13.36
1400000US12086014702,12,86,14702,"Census Tract 147.02, Miami-Dade County, Florida",,4507,1171,516,25.98,11.45,2437,623,54.07,13.82,899,577,19.95,12.8
1400000US12086014800,12,86,14800,"Census Tract 148, Miami-Dade County, Florida",,6278,821,723,13.08,11.52,3166,864,50.43,13.76,2291,787,36.49,12.54
1400000US12086014900,12,86,14900,"Census Tract 149, Miami-Dade County, Florida",,5302,1186,539,22.37,10.17,2431,654,45.85,12.33,1685,609,31.78,11.49
1400000US12086015001,12,86,15001,"Census Tract 150.01, Miami-Dade County, Florida",,5145,662,639,12.87,12.42,2622,776,50.96,15.08,1861,722,36.17,14.03
1400000US12086015002,12,86,15002,"Census Tract 150.02, Miami-Dade County, Florida",,4457,1743,527,39.11,11.82,2111,617,47.36,13.84,603,551,13.53,12.36
1400000US12086015101,12,86,15101,"Census Tract 151.01, Miami-Dade County, Florida",,4071,1706,473,41.91,11.62,1470,539,36.11,13.24,895,465,21.98,11.42
1400000US12086015102,12,86,15102,"Census Tract 151.02, Miami-Dade County, Florida",,2747,721,322,26.25,11.72,1670,365,60.79,13.29,356,312,12.96,11.36
1400000US12086015103,12,86,15103,"Census Tract 151.03, Miami-Dade County, Florida",,3093,1230,337,39.77,10.9,1472,390,47.59,12.61,391,341,12.64,11.02
1400000US12086015201,12,86,15201,"Census Tract 152.01, Miami-Dade County, Florida",,3311,912,414,27.54,12.5,1275,477,38.51,14.41,1124,418,33.95,12.62
1400000US12086015202,12,86,15202,"Census Tract 152.02, Miami-Dade County, Florida",,3671,1072,451,29.2,12.29,1943,524,52.93,14.27,656,462,17.87,12.59
1400000US12086015300,12,86,15300,"Census Tract 153, Miami-Dade County, Florida",,6313,2627,658,41.61,10.42,2417,772,38.29,12.23,1269,691,20.1,10.95
1400000US12086015400,12,86,15400,"Census Tract 154, Miami-Dade County, Florida",,5835,2475,603,42.42,10.33,2482,730,42.54,12.51,878,677,15.05,11.6
1400000US12086015501,12,86,15501,"Census Tract 155.01, Miami-Dade County, Florida",,2877,1168,304,40.6,10.57,1174,371,40.81,12.9,535,348,18.6,12.1
1400000US12086015502,12,86,15502,"Census Tract 155.02, Miami-Dade County, Florida",,3328,788,428,23.68,12.86,1714,512,51.5,15.38,826,471,24.82,14.15
1400000US12086015600,12,86,15600,"Census Tract 156, Miami-Dade County, Florida",,4518,2327,541,51.51,11.97,1611,619,35.66,13.7,580,545,12.84,12.06
1400000US12086015700,12,86,15700,"Census Tract 157, Miami-Dade County, Florida",,2628,1049,310,39.92,11.8,1230,362,46.8,13.77,349,325,13.28,12.37
1400000US12086015800,12,86,15800,"Census Tract 158, Miami-Dade County, Florida",,4917,1128,581,22.94,11.82,2280,701,46.37,14.26,1509,644,30.69,13.1
1400000US12086015900,12,86,15900,"Census Tract 159, Miami-Dade County, Florida",,3525,898,448,25.48,12.71,1756,543,49.82,15.4,871,503,24.71,14.27
1400000US12086016000,12,86,16000,"Census Tract 160, Miami-Dade County, Florida",,4599,1375,563,29.9,12.24,2101,666,45.68,14.48,1123,602,24.42,13.09
1400000US12086016100,12,86,16100,"Census Tract 161, Miami-Dade County, Florida",,4562,953,501,20.89,10.98,2226,601,48.79,13.17,1383,551,30.32,12.08
1400000US12086016200,12,86,16200,"Census Tract 162, Miami-Dade County, Florida",,3390,1160,406,34.22,11.98,1655,483,48.82,14.25,575,441,16.96,13.01
1400000US12086016300,12,86,16300,"Census Tract 163, Miami-Dade County, Florida",,4733,1455,523,30.74,11.05,2154,608,45.51,12.85,1124,539,23.75,11.39
1400000US12086016401,12,86,16401,"Census Tract 164.01, Miami-Dade County, Florida",,4630,1743,543,37.65,11.73,2343,621,50.6,13.41,544,537,11.75,11.6
1400000US12086016402,12,86,16402,"Census Tract 164.02, Miami-Dade County, Florida",,2486,712,279,28.64,11.22,1253,319,50.4,12.83,521,277,20.96,11.14
1400000US12086016501,12,86,16501,"Census Tract 165.01, Miami-Dade County, Florida",,3543,896,416,25.29,11.74,1804,477,50.92,13.46,843,418,23.79,11.8
1400000US12086016502,12,86,16502,"Census Tract 165.02, Miami-Dade County, Florida",,4889,2099,599,42.93,12.25,2174,677,44.47,13.85,616,579,12.6,11.84
1400000US12086016600,12,86,16600,"Census Tract 166, Miami-Dade County, Florida",,3733,685,447,18.35,11.97,2487,532,66.62,14.25,561,485,15.03,12.99
1400000US12086016700,12,86,16700,"Census Tract 167, Miami-Dade County, Florida",,4691,1102,504,23.49,10.74,2619,597,55.83,12.73,970,543,20.68,11.58
1400000US12086016800,12,86,16800,"Census Tract 168, Miami-Dade County, Florida",,3955,1142,449,28.87,11.35,1911,532,48.32,13.45,902,484,22.81,12.24
1400000US12086016900,12,86,16900,"Census Tract 169, Miami-Dade County, Florida",,4612,987,511,21.4,11.08,2875,599,62.34,12.99,750,537,16.26,11.64
1400000US12086017000,12,86,17000,"Census Tract 170, Miami-Dade County, Florida",,5084,2081,597,40.93,11.74,1922,707,37.8,13.91,1081,639,21.26,12.57
1400000US12086017101,12,86,17101,"Census Tract 171.01, Miami-Dade County, Florida",,4394,1142,504,25.99,11.47,2078,600,47.29,13.65,1174,544,26.72,12.38
1400000US12086017102,12,86,17102,"Census Tract 171.02, Miami-Dade County, Florida",,2426,983,282,40.52,11.62,1068,331,44.02,13.64,375,298,15.46,12.28
1400000US12086017200,12,86,17200,"Census Tract 172, Miami-Dade County, Florida",,3632,677,429,18.64,11.81,1798,507,49.5,13.96,1157,462,31.86,12.72
1400000US12086017300,12,86,17300,"Census Tract 173, Miami-Dade County, Florida",,4481,848,487,18.92,10.87,2383,571,53.18,12.74,1250,513,27.9,11.45
1400000US12086017401,12,86,17401,"Census Tract 174.01, Miami-Dade County, Florida",,1560,693,200,44.42,12.82,580,228,37.18,14.62,287,203,18.4,13.01
1400000US12086017402,12,86,17402,"Census Tract 174.02, Miami-Dade County, Florida",,5464,1015,629,18.58,11.51,3333,736,61,13.47,1116,660,20.42,12.08
1400000US12086017500,12,86,17500,"Census Tract 175, Miami-Dade County, Florida",,3753,827,429,22.04,11.43,2214,508,58.99,13.54,712,457,18.97,12.18
1400000US12086017600,12,86,17600,"Census Tract 176, Miami-Dade County, Florida",,6599,1293,769,19.59,11.65,4135,889,62.66,13.47,1171,778,17.75,11.79
1400000US12086017700,12,86,17700,"Census Tract 177, Miami-Dade County, Florida",,4682,775,570,16.55,12.17,2346,664,50.11,14.18,1561,585,33.34,12.49
1400000US12086017800,12,86,17800,"Census Tract 178, Miami-Dade County, Florida",,6051,938,723,15.5,11.95,3071,846,50.75,13.98,2042,748,33.75,12.36
1400000US12086017901,12,86,17901,"Census Tract 179.01, Miami-Dade County, Florida",,4492,1317,525,29.32,11.69,2557,600,56.92,13.36,618,520,13.76,11.58
1400000US12086017902,12,86,17902,"Census Tract 179.02, Miami-Dade County, Florida",,4589,1971,531,42.95,11.57,1759,618,38.33,13.47,859,553,18.72,12.05
1400000US12086018001,12,86,18001,"Census Tract 180.01, Miami-Dade County, Florida",,2261,718,272,31.76,12.03,1019,307,45.07,13.58,524,265,23.18,11.72
1400000US12086018002,12,86,18002,"Census Tract 180.02, Miami-Dade County, Florida",,3098,958,349,30.92,11.27,1697,398,54.78,12.85,443,344,14.3,11.1
1400000US12086018003,12,86,18003,"Census Tract 180.03, Miami-Dade County, Florida",,6970,2032,834,29.15,11.97,3943,939,56.57,13.47,995,805,14.28,11.55
1400000US12086018100,12,86,18100,"Census Tract 181, Miami-Dade County, Florida",,4845,828,538,17.09,11.1,2825,629,58.31,12.98,1192,566,24.6,11.68
1400000US12086018200,12,86,18200,"Census Tract 182, Miami-Dade County, Florida",,2618,617,311,23.57,11.88,1418,354,54.16,13.52,583,308,22.27,11.76
1400000US12086018300,12,86,18300,"Census Tract 183, Miami-Dade County, Florida",,5698,1722,670,30.22,11.76,3311,764,58.11,13.41,665,666,11.67,11.69
1400000US12086018400,12,86,18400,"Census Tract 184, Miami-Dade County, Florida",,3679,751,402,20.41,10.93,2308,459,62.73,12.48,620,398,16.85,10.82
1400000US12086018500,12,86,18500,"Census Tract 185, Miami-Dade County, Florida",,4877,1198,579,24.56,11.87,2070,657,42.44,13.47,1609,567,32.99,11.63
1400000US12086018601,12,86,18601,"Census Tract 186.01, Miami-Dade County, Florida",,3522,1030,449,29.24,12.75,1795,522,50.97,14.82,697,467,19.79,13.26
1400000US12086018602,12,86,18602,"Census Tract 186.02, Miami-Dade County, Florida",,4311,1141,479,26.47,11.11,1858,553,43.1,12.83,1312,490,30.43,11.37
1400000US12086018700,12,86,18700,"Census Tract 187, Miami-Dade County, Florida",,4423,1991,522,45.01,11.8,1808,606,40.88,13.7,624,545,14.11,12.32
1400000US12086018801,12,86,18801,"Census Tract 188.01, Miami-Dade County, Florida",,2914,896,340,30.75,11.67,1473,384,50.55,13.18,545,335,18.7,11.5
1400000US12086018802,12,86,18802,"Census Tract 188.02, Miami-Dade County, Florida",,2775,548,371,19.75,13.37,1169,424,42.13,15.28,1058,378,38.13,13.62
1400000US12086018803,12,86,18803,"Census Tract 188.03, Miami-Dade County, Florida",,3036,868,377,28.59,12.42,1326,428,43.68,14.1,842,372,27.73,12.25
1400000US12086018901,12,86,18901,"Census Tract 189.01, Miami-Dade County, Florida",,3362,899,412,26.74,12.25,1594,469,47.41,13.95,869,417,25.85,12.4
1400000US12086018902,12,86,18902,"Census Tract 189.02, Miami-Dade County, Florida",,3281,828,388,25.24,11.83,1939,439,59.1,13.38,514,389,15.67,11.86
1400000US12086019000,12,86,19000,"Census Tract 190, Miami-Dade County, Florida",,5779,1374,652,23.78,11.28,3518,756,60.88,13.08,887,676,15.35,11.7
1400000US12086019100,12,86,19100,"Census Tract 191, Miami-Dade County, Florida",,5827,2409,704,41.34,12.08,1859,830,31.9,14.24,1559,759,26.75,13.03
1400000US12086019200,12,86,19200,"Census Tract 192, Miami-Dade County, Florida",,5094,1729,563,33.94,11.05,2486,644,48.8,12.64,879,569,17.26,11.17
1400000US12086019301,12,86,19301,"Census Tract 193.01, Miami-Dade County, Florida",,3128,1353,425,43.25,13.59,1243,470,39.74,15.03,532,395,17.01,12.63
1400000US12086019302,12,86,19302,"Census Tract 193.02, Miami-Dade County, Florida",,4626,1289,566,27.86,12.24,2375,634,51.34,13.71,962,545,20.8,11.78
1400000US12086019401,12,86,19401,"Census Tract 194.01, Miami-Dade County, Florida",,3170,1150,412,36.28,13,1617,457,51.01,14.42,403,387,12.71,12.21
1400000US12086019402,12,86,19402,"Census Tract 194.02, Miami-Dade County, Florida",,5541,2221,700,40.08,12.63,2541,770,45.86,13.9,779,638,14.06,11.51
1400000US12086019501,12,86,19501,"Census Tract 195.01, Miami-Dade County, Florida",,4105,1012,468,24.65,11.4,2318,529,56.47,12.89,775,460,18.88,11.21
1400000US12086019502,12,86,19502,"Census Tract 195.02, Miami-Dade County, Florida",,3952,1122,476,28.39,12.04,2081,539,52.66,13.64,749,465,18.95,11.77
1400000US12086019600,12,86,19600,"Census Tract 196, Miami-Dade County, Florida",,5872,1817,626,30.94,10.66,3431,697,58.43,11.87,624,595,10.63,10.13
1400000US12086019700,12,86,19700,"Census Tract 197, Miami-Dade County, Florida",,3788,1211,466,31.97,12.3,1840,526,48.57,13.89,737,459,19.46,12.12
1400000US12086019801,12,86,19801,"Census Tract 198.01, Miami-Dade County, Florida",,5467,2452,652,44.85,11.93,2094,730,38.3,13.35,921,626,16.85,11.45
1400000US12086019802,12,86,19802,"Census Tract 198.02, Miami-Dade County, Florida",,4488,1036,503,23.08,11.21,2303,574,51.31,12.79,1149,500,25.6,11.14
1400000US12086019901,12,86,19901,"Census Tract 199.01, Miami-Dade County, Florida",,3987,1139,464,28.57,11.64,2158,537,54.13,13.47,690,473,17.31,11.86
1400000US12086019902,12,86,19902,"Census Tract 199.02, Miami-Dade County, Florida",,6974,2317,801,33.22,11.49,3604,916,51.68,13.13,1053,792,15.1,11.36
1400000US12086020001,12,86,20001,"Census Tract 200.01, Miami-Dade County, Florida",,2480,851,294,34.31,11.85,1252,342,50.48,13.79,377,304,15.2,12.26
1400000US12086020002,12,86,20002,"Census Tract 200.02, Miami-Dade County, Florida",,4683,856,546,18.28,11.66,2224,620,47.49,13.24,1603,540,34.23,11.53
1400000US12086020100,12,86,20100,"Census Tract 201, Miami-Dade County, Florida",,4330,890,476,20.55,10.99,2625,546,60.62,12.61,815,477,18.82,11.02
1400000US12086020200,12,86,20200,"Census Tract 202, Miami-Dade County, Florida",,4293,952,516,22.18,12.02,2470,603,57.54,14.05,871,537,20.29,12.51
1400000US12086020300,12,86,20300,"Census Tract 203, Miami-Dade County, Florida",,3383,858,422,25.36,12.47,1755,496,51.88,14.66,770,446,22.76,13.18
1400000US12086490100,12,86,490100,"Census Tract 4901, Miami-Dade County, Florida",,1466,275,202,18.76,13.78,732,240,49.93,16.37,459,218,31.31,14.87
1400000US12086980100,12,86,980100,"Census Tract 9801, Miami-Dade County, Florida",,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US12086980200,12,86,980200,"Census Tract 9802, Miami-Dade County, Florida",,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US12086980300,12,86,980300,"Census Tract 9803, Miami-Dade County, Florida",,172,70,35,40.7,20.35,69,35,40.12,20.35,33,23,19.19,13.37
1400000US12086980400,12,86,980400,"Census Tract 9804, Miami-Dade County, Florida",,2,1,1,50,50,1,1,50,50,0,0,0,0
1400000US12086980500,12,86,980500,"Census Tract 9805, Miami-Dade County, Florida",,461,158,71,34.27,15.4,239,77,51.84,16.7,64,61,13.88,13.23
1400000US12086980600,12,86,980600,"Census Tract 9806, Miami-Dade County, Florida",,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US12086980700,12,86,980700,"Census Tract 9807, Miami-Dade County, Florida",,952,183,149,19.22,15.65,300,164,31.51,17.23,469,136,49.26,14.29
1400000US12086980800,12,86,980800,"Census Tract 9808, Miami-Dade County, Florida",,1,1,1,100,100,0,0,0,0,0,0,0,0
1400000US12086980900,12,86,980900,"Census Tract 9809, Miami-Dade County, Florida",,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US12086981000,12,86,981000,"Census Tract 9810, Miami-Dade County, Florida",,2,1,1,50,50,0,0,0,0,1,1,50,50
1400000US12086981100,12,86,981100,"Census Tract 9811, Miami-Dade County, Florida",,168,41,24,24.4,14.29,86,26,51.19,15.48,41,21,24.4,12.5
1400000US12086981200,12,86,981200,"Census Tract 9812, Miami-Dade County, Florida",,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US12086981300,12,86,981300,"Census Tract 9813, Miami-Dade County, Florida",,76,31,14,40.79,18.42,29,15,38.16,19.74,16,13,21.05,17.11
1400000US12086990000,12,86,990000,"Census Tract 9900, Miami-Dade County, Florida",1,0,0,0,0,0,0,0,0,0,0,0,0,0
